shift_id,date_key,shift_date,station_id,staff_id,shift_type,scheduled_start,scheduled_end,planned_hours,actual_hours,shift_status,missed_coverage_flag
SH028478,20260414,2026-04-14,ST005,EMP0027,Day,09:00,17:00,8,8,Completed,N
SH028479,20260414,2026-04-14,ST005,EMP0062,Late,14:30,22:30,8,8,Completed,N
SH028480,20260414,2026-04-14,ST006,EMP0063,Early,05:30,13:30,8,8,Completed,N
SH028481,20260414,2026-04-14,ST006,EMP0028,Day,09:00,17:00,8,8,Completed,N
SH028482,20260414,2026-04-14,ST006,EMP0028,Late,14:30,22:30,8,8,Completed,N
SH028483,20260414,2026-04-14,ST006,EMP0009,Night,22:00,06:00,8,3.9,Partial,Y
SH028484,20260414,2026-04-14,ST007,EMP0007,Early,05:30,13:30,8,8,Completed,N
SH028485,20260414,2026-04-14,ST007,EMP0033,Day,09:00,17:00,8,8,Completed,N
SH028486,20260414,2026-04-14,ST007,EMP0033,Late,14:30,22:30,8,8,Completed,N
SH028487,20260414,2026-04-14,ST008,EMP0037,Early,05:30,13:30,8,8,Completed,N
SH028488,20260414,2026-04-14,ST008,EMP0033,Day,09:00,17:00,8,5.9,Partial,Y
SH028489,20260414,2026-04-14,ST008,EMP0022,Late,14:30,22:30,8,4.2,Partial,Y
SH028490,20260414,2026-04-14,ST008,EMP0049,Night,22:00,06:00,8,8,Completed,N
SH028491,20260414,2026-04-14,ST009,EMP0036,Early,05:30,13:30,8,8,Completed,N
SH028492,20260414,2026-04-14,ST009,EMP0021,Day,09:00,17:00,8,8,Completed,N
SH028493,20260414,2026-04-14,ST009,EMP0051,Late,14:30,22:30,8,8,Completed,N
SH028494,20260414,2026-04-14,ST010,EMP0019,Early,05:30,13:30,8,8,Completed,N
SH028495,20260414,2026-04-14,ST010,EMP0027,Day,09:00,17:00,8,8,Completed,N
SH028496,20260414,2026-04-14,ST010,EMP0057,Day,09:00,17:00,8,8,Completed,N
SH028497,20260414,2026-04-14,ST010,EMP0011,Late,14:30,22:30,8,8,Completed,N
SH028498,20260414,2026-04-14,ST010,EMP0057,Late,14:30,22:30,8,8,Completed,N
SH028499,20260414,2026-04-14,ST010,EMP0053,Night,22:00,06:00,8,8,Completed,N
SH028500,20260414,2026-04-14,ST011,EMP0041,Early,05:30,13:30,8,3.5,Partial,Y
SH028501,20260414,2026-04-14,ST011,EMP0045,Day,09:00,17:00,8,8,Completed,N
SH028502,20260414,2026-04-14,ST011,EMP0020,Late,14:30,22:30,8,8,Completed,N
SH028503,20260414,2026-04-14,ST012,EMP0034,Early,05:30,13:30,8,5.6,Partial,Y
SH028504,20260414,2026-04-14,ST012,EMP0029,Day,09:00,17:00,8,8,Completed,N
SH028505,20260414,2026-04-14,ST012,EMP0046,Late,14:30,22:30,8,8,Completed,N
SH028506,20260414,2026-04-14,ST013,EMP0052,Early,05:30,13:30,8,8,Completed,N
SH028507,20260414,2026-04-14,ST013,EMP0001,Day,09:00,17:00,8,8,Completed,N
SH028508,20260414,2026-04-14,ST013,EMP0001,Late,14:30,22:30,8,8,Completed,N
SH028509,20260414,2026-04-14,ST014,EMP0001,Early,05:30,13:30,8,8,Completed,N
SH028510,20260414,2026-04-14,ST014,EMP0002,Day,09:00,17:00,8,8,Completed,N
SH028511,20260414,2026-04-14,ST014,EMP0031,Late,14:30,22:30,8,8,Completed,N
SH028512,20260414,2026-04-14,ST014,EMP0001,Night,22:00,06:00,8,8,Completed,N
SH028513,20260414,2026-04-14,ST015,EMP0053,Early,05:30,13:30,8,8,Completed,N
SH028514,20260414,2026-04-14,ST015,EMP0053,Day,09:00,17:00,8,8,Completed,N
SH028515,20260414,2026-04-14,ST015,EMP0047,Late,14:30,22:30,8,8,Completed,N
SH028516,20260414,2026-04-14,ST015,EMP0047,Night,22:00,06:00,8,8,Completed,N
SH028517,20260414,2026-04-14,ST016,EMP0010,Early,05:30,13:30,8,8,Completed,N
SH028518,20260414,2026-04-14,ST016,EMP0011,Day,09:00,17:00,8,8,Completed,N
SH028519,20260414,2026-04-14,ST016,EMP0011,Late,14:30,22:30,8,8,Completed,N
SH028520,20260415,2026-04-15,ST001,EMP0012,Early,05:30,13:30,8,8,Completed,N
SH028521,20260415,2026-04-15,ST001,EMP0035,Day,09:00,17:00,8,0,No Show,Y
SH028522,20260415,2026-04-15,ST001,EMP0040,Day,09:00,17:00,8,8,Completed,N
SH028523,20260415,2026-04-15,ST001,EMP0012,Late,14:30,22:30,8,8,Completed,N
SH028524,20260415,2026-04-15,ST001,EMP0028,Late,14:30,22:30,8,5.4,Partial,Y
SH028525,20260415,2026-04-15,ST001,EMP0012,Night,22:00,06:00,8,8,Completed,N
SH028526,20260415,2026-04-15,ST002,EMP0048,Early,05:30,13:30,8,8,Completed,N
SH028527,20260415,2026-04-15,ST002,EMP0010,Day,09:00,17:00,8,8,Completed,N
SH028528,20260415,2026-04-15,ST002,EMP0063,Day,09:00,17:00,8,8,Completed,N
SH028529,20260415,2026-04-15,ST002,EMP0004,Late,14:30,22:30,8,8,Completed,N
SH028530,20260415,2026-04-15,ST002,EMP0039,Late,14:30,22:30,8,8,Completed,N
SH028531,20260415,2026-04-15,ST002,EMP0064,Night,22:00,06:00,8,8,Completed,N
SH028532,20260415,2026-04-15,ST003,EMP0043,Early,05:30,13:30,8,8,Completed,N
SH028533,20260415,2026-04-15,ST003,EMP0029,Day,09:00,17:00,8,5.6,Partial,Y
SH028534,20260415,2026-04-15,ST003,EMP0006,Late,14:30,22:30,8,8,Completed,N
SH028535,20260415,2026-04-15,ST004,EMP0025,Early,05:30,13:30,8,8,Completed,N
SH028536,20260415,2026-04-15,ST004,EMP0021,Day,09:00,17:00,8,8,Completed,N
SH028537,20260415,2026-04-15,ST004,EMP0060,Late,14:30,22:30,8,8,Completed,N
SH028538,20260415,2026-04-15,ST005,EMP0039,Early,05:30,13:30,8,0,Cancelled,Y
SH028539,20260415,2026-04-15,ST005,EMP0032,Day,09:00,17:00,8,3.3,Partial,Y
SH028540,20260415,2026-04-15,ST005,EMP0040,Late,14:30,22:30,8,8,Completed,N
SH028541,20260415,2026-04-15,ST006,EMP0064,Early,05:30,13:30,8,6.2,Partial,Y
SH028542,20260415,2026-04-15,ST006,EMP0016,Day,09:00,17:00,8,8,Completed,N
SH028543,20260415,2026-04-15,ST006,EMP0016,Late,14:30,22:30,8,8,Completed,N
SH028544,20260415,2026-04-15,ST006,EMP0028,Night,22:00,06:00,8,8,Completed,N
SH028545,20260415,2026-04-15,ST007,EMP0025,Early,05:30,13:30,8,8,Completed,N
SH028546,20260415,2026-04-15,ST007,EMP0018,Day,09:00,17:00,8,4.1,Partial,Y
SH028547,20260415,2026-04-15,ST007,EMP0003,Late,14:30,22:30,8,8,Completed,N
SH028548,20260415,2026-04-15,ST008,EMP0022,Early,05:30,13:30,8,8,Completed,N
SH028549,20260415,2026-04-15,ST008,EMP0037,Day,09:00,17:00,8,8,Completed,N
SH028550,20260415,2026-04-15,ST008,EMP0024,Late,14:30,22:30,8,8,Completed,N
SH028551,20260415,2026-04-15,ST009,EMP0037,Early,05:30,13:30,8,8,Completed,N
SH028552,20260415,2026-04-15,ST009,EMP0005,Day,09:00,17:00,8,8,Completed,N
SH028553,20260415,2026-04-15,ST009,EMP0051,Late,14:30,22:30,8,8,Completed,N
SH028554,20260415,2026-04-15,ST010,EMP0011,Early,05:30,13:30,8,8,Completed,N
SH028555,20260415,2026-04-15,ST010,EMP0057,Day,09:00,17:00,8,8,Completed,N
SH028556,20260415,2026-04-15,ST010,EMP0027,Day,09:00,17:00,8,8,Completed,N
SH028557,20260415,2026-04-15,ST010,EMP0011,Late,14:30,22:30,8,8,Completed,N
SH028558,20260415,2026-04-15,ST010,EMP0019,Late,14:30,22:30,8,8,Completed,N
SH028559,20260415,2026-04-15,ST010,EMP0031,Night,22:00,06:00,8,3.5,Partial,Y
SH028560,20260415,2026-04-15,ST011,EMP0054,Early,05:30,13:30,8,8,Completed,N
SH028561,20260415,2026-04-15,ST011,EMP0006,Day,09:00,17:00,8,8,Completed,N
SH028562,20260415,2026-04-15,ST011,EMP0054,Late,14:30,22:30,8,8,Completed,N
SH028563,20260415,2026-04-15,ST012,EMP0050,Early,05:30,13:30,8,8,Completed,N
SH028564,20260415,2026-04-15,ST012,EMP0038,Day,09:00,17:00,8,8,Completed,N
SH028565,20260415,2026-04-15,ST012,EMP0015,Late,14:30,22:30,8,8,Completed,N
SH028566,20260415,2026-04-15,ST013,EMP0016,Early,05:30,13:30,8,5.3,Partial,Y
SH028567,20260415,2026-04-15,ST013,EMP0002,Day,09:00,17:00,8,8,Completed,N
SH028568,20260415,2026-04-15,ST013,EMP0001,Late,14:30,22:30,8,8,Completed,N
SH028569,20260415,2026-04-15,ST013,EMP0059,Night,22:00,06:00,8,8,Completed,N
SH028570,20260415,2026-04-15,ST014,EMP0019,Early,05:30,13:30,8,8,Completed,N
SH028571,20260415,2026-04-15,ST014,EMP0002,Day,09:00,17:00,8,8,Completed,N
SH028572,20260415,2026-04-15,ST014,EMP0031,Late,14:30,22:30,8,8,Completed,N
SH028573,20260415,2026-04-15,ST015,EMP0012,Early,05:30,13:30,8,8,Completed,N
SH028574,20260415,2026-04-15,ST015,EMP0030,Day,09:00,17:00,8,8,Completed,N
SH028575,20260415,2026-04-15,ST015,EMP0026,Late,14:30,22:30,8,0,Cancelled,Y
SH028576,20260415,2026-04-15,ST016,EMP0011,Early,05:30,13:30,8,8,Completed,N
SH028577,20260415,2026-04-15,ST016,EMP0014,Day,09:00,17:00,8,8,Completed,N
SH028578,20260415,2026-04-15,ST016,EMP0014,Late,14:30,22:30,8,8,Completed,N
SH028579,20260416,2026-04-16,ST001,EMP0035,Early,05:30,13:30,8,8,Completed,N
SH028580,20260416,2026-04-16,ST001,EMP0062,Day,09:00,17:00,8,0,No Show,Y
SH028581,20260416,2026-04-16,ST001,EMP0040,Day,09:00,17:00,8,8,Completed,N
SH028582,20260416,2026-04-16,ST001,EMP0040,Late,14:30,22:30,8,8,Completed,N
SH028583,20260416,2026-04-16,ST001,EMP0047,Late,14:30,22:30,8,8,Completed,N
SH028584,20260416,2026-04-16,ST001,EMP0035,Night,22:00,06:00,8,8,Completed,N
SH028585,20260416,2026-04-16,ST002,EMP0009,Early,05:30,13:30,8,8,Completed,N
SH028586,20260416,2026-04-16,ST002,EMP0058,Day,09:00,17:00,8,8,Completed,N
SH028587,20260416,2026-04-16,ST002,EMP0039,Day,09:00,17:00,8,8,Completed,N
SH028588,20260416,2026-04-16,ST002,EMP0004,Late,14:30,22:30,8,8,Completed,N
SH028589,20260416,2026-04-16,ST002,EMP0039,Late,14:30,22:30,8,8,Completed,N
SH028590,20260416,2026-04-16,ST002,EMP0058,Night,22:00,06:00,8,8,Completed,N
SH028591,20260416,2026-04-16,ST003,EMP0043,Early,05:30,13:30,8,8,Completed,N
SH028592,20260416,2026-04-16,ST003,EMP0055,Day,09:00,17:00,8,8,Completed,N
SH028593,20260416,2026-04-16,ST003,EMP0058,Late,14:30,22:30,8,8,Completed,N
SH028594,20260416,2026-04-16,ST004,EMP0020,Early,05:30,13:30,8,8,Completed,N
SH028595,20260416,2026-04-16,ST004,EMP0025,Day,09:00,17:00,8,0,Cancelled,Y
SH028596,20260416,2026-04-16,ST004,EMP0017,Late,14:30,22:30,8,8,Completed,N
SH028597,20260416,2026-04-16,ST005,EMP0015,Early,05:30,13:30,8,8,Completed,N
SH028598,20260416,2026-04-16,ST005,EMP0039,Day,09:00,17:00,8,8,Completed,N
SH028599,20260416,2026-04-16,ST005,EMP0027,Late,14:30,22:30,8,8,Completed,N
SH028600,20260416,2026-04-16,ST006,EMP0044,Early,05:30,13:30,8,8,Completed,N
SH028601,20260416,2026-04-16,ST006,EMP0063,Day,09:00,17:00,8,8,Completed,N
SH028602,20260416,2026-04-16,ST006,EMP0022,Late,14:30,22:30,8,8,Completed,N
SH028603,20260416,2026-04-16,ST006,EMP0064,Night,22:00,06:00,8,8,Completed,N
SH028604,20260416,2026-04-16,ST007,EMP0033,Early,05:30,13:30,8,8,Completed,N
SH028605,20260416,2026-04-16,ST007,EMP0003,Day,09:00,17:00,8,8,Completed,N
SH028606,20260416,2026-04-16,ST007,EMP0018,Late,14:30,22:30,8,8,Completed,N
SH028607,20260416,2026-04-16,ST008,EMP0033,Early,05:30,13:30,8,8,Completed,N
SH028608,20260416,2026-04-16,ST008,EMP0024,Day,09:00,17:00,8,8,Completed,N
SH028609,20260416,2026-04-16,ST008,EMP0049,Late,14:30,22:30,8,8,Completed,N
SH028610,20260416,2026-04-16,ST009,EMP0036,Early,05:30,13:30,8,8,Completed,N
SH028611,20260416,2026-04-16,ST009,EMP0055,Day,09:00,17:00,8,8,Completed,N
SH028612,20260416,2026-04-16,ST009,EMP0030,Late,14:30,22:30,8,8,Completed,N
SH028613,20260416,2026-04-16,ST010,EMP0027,Early,05:30,13:30,8,8,Completed,N
SH028614,20260416,2026-04-16,ST010,EMP0042,Day,09:00,17:00,8,6.5,Partial,Y
SH028615,20260416,2026-04-16,ST010,EMP0027,Day,09:00,17:00,8,8,Completed,N
SH028616,20260416,2026-04-16,ST010,EMP0011,Late,14:30,22:30,8,8,Completed,N
SH028617,20260416,2026-04-16,ST010,EMP0042,Late,14:30,22:30,8,8,Completed,N
SH028618,20260416,2026-04-16,ST010,EMP0027,Night,22:00,06:00,8,8,Completed,N
SH028619,20260416,2026-04-16,ST011,EMP0020,Early,05:30,13:30,8,8,Completed,N
SH028620,20260416,2026-04-16,ST011,EMP0045,Day,09:00,17:00,8,8,Completed,N
SH028621,20260416,2026-04-16,ST011,EMP0045,Late,14:30,22:30,8,8,Completed,N
SH028622,20260416,2026-04-16,ST012,EMP0038,Early,05:30,13:30,8,8,Completed,N
SH028623,20260416,2026-04-16,ST012,EMP0007,Day,09:00,17:00,8,8,Completed,N
SH028624,20260416,2026-04-16,ST012,EMP0056,Late,14:30,22:30,8,8,Completed,N
SH028625,20260416,2026-04-16,ST013,EMP0059,Early,05:30,13:30,8,8,Completed,N
SH028626,20260416,2026-04-16,ST013,EMP0034,Day,09:00,17:00,8,8,Completed,N
SH028627,20260416,2026-04-16,ST013,EMP0059,Late,14:30,22:30,8,8,Completed,N
SH028628,20260416,2026-04-16,ST014,EMP0031,Early,05:30,13:30,8,8,Completed,N
SH028629,20260416,2026-04-16,ST014,EMP0001,Day,09:00,17:00,8,8,Completed,N
SH028630,20260416,2026-04-16,ST014,EMP0001,Late,14:30,22:30,8,8,Completed,N
SH028631,20260416,2026-04-16,ST015,EMP0018,Early,05:30,13:30,8,8,Completed,N
SH028632,20260416,2026-04-16,ST015,EMP0018,Day,09:00,17:00,8,8,Completed,N
SH028633,20260416,2026-04-16,ST015,EMP0018,Late,14:30,22:30,8,8,Completed,N
SH028634,20260416,2026-04-16,ST016,EMP0011,Early,05:30,13:30,8,6.2,Partial,Y
SH028635,20260416,2026-04-16,ST016,EMP0010,Day,09:00,17:00,8,8,Completed,N
SH028636,20260416,2026-04-16,ST016,EMP0052,Late,14:30,22:30,8,8,Completed,N
SH028637,20260417,2026-04-17,ST001,EMP0035,Early,05:30,13:30,8,8,Completed,N
SH028638,20260417,2026-04-17,ST001,EMP0035,Day,09:00,17:00,8,8,Completed,N
SH028639,20260417,2026-04-17,ST001,EMP0047,Day,09:00,17:00,8,8,Completed,N
SH028640,20260417,2026-04-17,ST001,EMP0057,Late,14:30,22:30,8,5,Partial,Y
SH028641,20260417,2026-04-17,ST001,EMP0012,Late,14:30,22:30,8,8,Completed,N
SH028642,20260417,2026-04-17,ST001,EMP0035,Night,22:00,06:00,8,8,Completed,N
SH028643,20260417,2026-04-17,ST002,EMP0039,Early,05:30,13:30,8,8,Completed,N
SH028644,20260417,2026-04-17,ST002,EMP0058,Day,09:00,17:00,8,8,Completed,N
SH028645,20260417,2026-04-17,ST002,EMP0048,Day,09:00,17:00,8,8,Completed,N
SH028646,20260417,2026-04-17,ST002,EMP0058,Late,14:30,22:30,8,8,Completed,N
SH028647,20260417,2026-04-17,ST002,EMP0039,Late,14:30,22:30,8,8,Completed,N
SH028648,20260417,2026-04-17,ST002,EMP0063,Night,22:00,06:00,8,8,Completed,N
SH028649,20260417,2026-04-17,ST003,EMP0049,Early,05:30,13:30,8,8,Completed,N
SH028650,20260417,2026-04-17,ST003,EMP0029,Day,09:00,17:00,8,8,Completed,N
SH028651,20260417,2026-04-17,ST003,EMP0055,Late,14:30,22:30,8,8,Completed,N
SH028652,20260417,2026-04-17,ST004,EMP0020,Early,05:30,13:30,8,0,No Show,Y
SH028653,20260417,2026-04-17,ST004,EMP0021,Day,09:00,17:00,8,0,Cancelled,Y
SH028654,20260417,2026-04-17,ST004,EMP0021,Late,14:30,22:30,8,8,Completed,N
SH028655,20260417,2026-04-17,ST005,EMP0014,Early,05:30,13:30,8,8,Completed,N
SH028656,20260417,2026-04-17,ST005,EMP0035,Day,09:00,17:00,8,8,Completed,N
SH028657,20260417,2026-04-17,ST005,EMP0014,Late,14:30,22:30,8,8,Completed,N
SH028658,20260417,2026-04-17,ST006,EMP0064,Early,05:30,13:30,8,8,Completed,N
SH028659,20260417,2026-04-17,ST006,EMP0016,Day,09:00,17:00,8,8,Completed,N
SH028660,20260417,2026-04-17,ST006,EMP0024,Late,14:30,22:30,8,8,Completed,N
SH028661,20260417,2026-04-17,ST006,EMP0016,Night,22:00,06:00,8,5.6,Partial,Y
SH028662,20260417,2026-04-17,ST007,EMP0007,Early,05:30,13:30,8,8,Completed,N
SH028663,20260417,2026-04-17,ST007,EMP0004,Day,09:00,17:00,8,8,Completed,N
SH028664,20260417,2026-04-17,ST007,EMP0033,Late,14:30,22:30,8,8,Completed,N
SH028665,20260417,2026-04-17,ST007,EMP0003,Night,22:00,06:00,8,8,Completed,N
SH028666,20260417,2026-04-17,ST008,EMP0026,Early,05:30,13:30,8,8,Completed,N
SH028667,20260417,2026-04-17,ST008,EMP0037,Day,09:00,17:00,8,8,Completed,N
SH028668,20260417,2026-04-17,ST008,EMP0043,Late,14:30,22:30,8,8,Completed,N
SH028669,20260417,2026-04-17,ST009,EMP0008,Early,05:30,13:30,8,6.3,Partial,Y
SH028670,20260417,2026-04-17,ST009,EMP0036,Day,09:00,17:00,8,8,Completed,N
SH028671,20260417,2026-04-17,ST009,EMP0037,Late,14:30,22:30,8,8,Completed,N
SH028672,20260417,2026-04-17,ST010,EMP0053,Early,05:30,13:30,8,8,Completed,N
SH028673,20260417,2026-04-17,ST010,EMP0019,Day,09:00,17:00,8,8,Completed,N
SH028674,20260417,2026-04-17,ST010,EMP0027,Day,09:00,17:00,8,8,Completed,N
SH028675,20260417,2026-04-17,ST010,EMP0053,Late,14:30,22:30,8,0,Cancelled,Y
SH028676,20260417,2026-04-17,ST010,EMP0061,Late,14:30,22:30,8,8,Completed,N
SH028677,20260417,2026-04-17,ST010,EMP0042,Night,22:00,06:00,8,8,Completed,N
SH028678,20260417,2026-04-17,ST011,EMP0045,Early,05:30,13:30,8,8,Completed,N
SH028679,20260417,2026-04-17,ST011,EMP0054,Day,09:00,17:00,8,8,Completed,N
SH028680,20260417,2026-04-17,ST011,EMP0006,Late,14:30,22:30,8,8,Completed,N
SH028681,20260417,2026-04-17,ST012,EMP0023,Early,05:30,13:30,8,8,Completed,N
SH028682,20260417,2026-04-17,ST012,EMP0038,Day,09:00,17:00,8,8,Completed,N
SH028683,20260417,2026-04-17,ST012,EMP0041,Late,14:30,22:30,8,8,Completed,N
SH028684,20260417,2026-04-17,ST013,EMP0002,Early,05:30,13:30,8,8,Completed,N
SH028685,20260417,2026-04-17,ST013,EMP0050,Day,09:00,17:00,8,8,Completed,N
SH028686,20260417,2026-04-17,ST013,EMP0016,Late,14:30,22:30,8,8,Completed,N
SH028687,20260417,2026-04-17,ST014,EMP0031,Early,05:30,13:30,8,8,Completed,N
SH028688,20260417,2026-04-17,ST014,EMP0038,Day,09:00,17:00,8,0,Cancelled,Y
SH028689,20260417,2026-04-17,ST014,EMP0038,Late,14:30,22:30,8,8,Completed,N
SH028690,20260417,2026-04-17,ST015,EMP0053,Early,05:30,13:30,8,8,Completed,N
SH028691,20260417,2026-04-17,ST015,EMP0053,Day,09:00,17:00,8,8,Completed,N
SH028692,20260417,2026-04-17,ST015,EMP0018,Late,14:30,22:30,8,8,Completed,N
SH028693,20260417,2026-04-17,ST015,EMP0018,Night,22:00,06:00,8,8,Completed,N
SH028694,20260417,2026-04-17,ST016,EMP0010,Early,05:30,13:30,8,8,Completed,N
SH028695,20260417,2026-04-17,ST016,EMP0011,Day,09:00,17:00,8,8,Completed,N
SH028696,20260417,2026-04-17,ST016,EMP0014,Late,14:30,22:30,8,8,Completed,N
SH028697,20260418,2026-04-18,ST001,EMP0062,Early,05:30,13:30,8,8,Completed,N
SH028698,20260418,2026-04-18,ST001,EMP0012,Day,09:00,17:00,8,8,Completed,N
SH028699,20260418,2026-04-18,ST001,EMP0012,Day,09:00,17:00,8,5.8,Partial,Y
SH028700,20260418,2026-04-18,ST001,EMP0040,Late,14:30,22:30,8,4.4,Partial,Y
SH028701,20260418,2026-04-18,ST001,EMP0047,Late,14:30,22:30,8,8,Completed,N
SH028702,20260418,2026-04-18,ST001,EMP0062,Night,22:00,06:00,8,0,Cancelled,Y
SH028703,20260418,2026-04-18,ST002,EMP0048,Early,05:30,13:30,8,8,Completed,N
SH028704,20260418,2026-04-18,ST002,EMP0009,Day,09:00,17:00,8,8,Completed,N
SH028705,20260418,2026-04-18,ST002,EMP0063,Day,09:00,17:00,8,8,Completed,N
SH028706,20260418,2026-04-18,ST002,EMP0004,Late,14:30,22:30,8,8,Completed,N
SH028707,20260418,2026-04-18,ST002,EMP0064,Late,14:30,22:30,8,8,Completed,N
SH028708,20260418,2026-04-18,ST002,EMP0063,Night,22:00,06:00,8,8,Completed,N
SH028709,20260418,2026-04-18,ST003,EMP0008,Early,05:30,13:30,8,0,Cancelled,Y
SH028710,20260418,2026-04-18,ST003,EMP0058,Day,09:00,17:00,8,8,Completed,N
SH028711,20260418,2026-04-18,ST003,EMP0061,Late,14:30,22:30,8,8,Completed,N
SH028712,20260418,2026-04-18,ST004,EMP0017,Early,05:30,13:30,8,8,Completed,N
SH028713,20260418,2026-04-18,ST004,EMP0054,Day,09:00,17:00,8,8,Completed,N
SH028714,20260418,2026-04-18,ST004,EMP0060,Late,14:30,22:30,8,0,Cancelled,Y
SH028715,20260418,2026-04-18,ST005,EMP0014,Early,05:30,13:30,8,8,Completed,N
SH028716,20260418,2026-04-18,ST005,EMP0027,Day,09:00,17:00,8,8,Completed,N
SH028717,20260418,2026-04-18,ST005,EMP0015,Late,14:30,22:30,8,8,Completed,N
SH028718,20260418,2026-04-18,ST006,EMP0064,Early,05:30,13:30,8,8,Completed,N
SH028719,20260418,2026-04-18,ST006,EMP0013,Day,09:00,17:00,8,8,Completed,N
SH028720,20260418,2026-04-18,ST006,EMP0016,Late,14:30,22:30,8,8,Completed,N
SH028721,20260418,2026-04-18,ST006,EMP0009,Night,22:00,06:00,8,8,Completed,N
SH028722,20260418,2026-04-18,ST007,EMP0004,Early,05:30,13:30,8,8,Completed,N
SH028723,20260418,2026-04-18,ST007,EMP0046,Day,09:00,17:00,8,8,Completed,N
SH028724,20260418,2026-04-18,ST007,EMP0033,Late,14:30,22:30,8,8,Completed,N
SH028725,20260418,2026-04-18,ST007,EMP0033,Night,22:00,06:00,8,8,Completed,N
SH028726,20260418,2026-04-18,ST008,EMP0042,Early,05:30,13:30,8,0,Cancelled,Y
SH028727,20260418,2026-04-18,ST008,EMP0023,Day,09:00,17:00,8,8,Completed,N
SH028728,20260418,2026-04-18,ST008,EMP0026,Late,14:30,22:30,8,8,Completed,N
SH028729,20260418,2026-04-18,ST009,EMP0021,Early,05:30,13:30,8,3.6,Partial,Y
SH028730,20260418,2026-04-18,ST009,EMP0005,Day,09:00,17:00,8,8,Completed,N
SH028731,20260418,2026-04-18,ST009,EMP0051,Late,14:30,22:30,8,8,Completed,N
SH028732,20260418,2026-04-18,ST010,EMP0011,Early,05:30,13:30,8,8,Completed,N
SH028733,20260418,2026-04-18,ST010,EMP0031,Day,09:00,17:00,8,5,Partial,Y
SH028734,20260418,2026-04-18,ST010,EMP0053,Day,09:00,17:00,8,8,Completed,N
SH028735,20260418,2026-04-18,ST010,EMP0057,Late,14:30,22:30,8,8,Completed,N
SH028736,20260418,2026-04-18,ST010,EMP0042,Late,14:30,22:30,8,8,Completed,N
SH028737,20260418,2026-04-18,ST010,EMP0031,Night,22:00,06:00,8,8,Completed,N
SH028738,20260418,2026-04-18,ST011,EMP0005,Early,05:30,13:30,8,3.5,Partial,Y
SH028739,20260418,2026-04-18,ST011,EMP0060,Day,09:00,17:00,8,8,Completed,N
SH028740,20260418,2026-04-18,ST011,EMP0060,Late,14:30,22:30,8,8,Completed,N
SH028741,20260418,2026-04-18,ST012,EMP0059,Early,05:30,13:30,8,8,Completed,N
SH028742,20260418,2026-04-18,ST012,EMP0050,Day,09:00,17:00,8,8,Completed,N
SH028743,20260418,2026-04-18,ST012,EMP0034,Late,14:30,22:30,8,8,Completed,N
SH028744,20260418,2026-04-18,ST013,EMP0052,Early,05:30,13:30,8,8,Completed,N
SH028745,20260418,2026-04-18,ST013,EMP0034,Day,09:00,17:00,8,4.3,Partial,Y
SH028746,20260418,2026-04-18,ST013,EMP0034,Late,14:30,22:30,8,8,Completed,N
SH028747,20260418,2026-04-18,ST014,EMP0038,Early,05:30,13:30,8,8,Completed,N
SH028748,20260418,2026-04-18,ST014,EMP0001,Day,09:00,17:00,8,8,Completed,N
SH028749,20260418,2026-04-18,ST014,EMP0038,Late,14:30,22:30,8,8,Completed,N
SH028750,20260418,2026-04-18,ST015,EMP0047,Early,05:30,13:30,8,8,Completed,N
SH028751,20260418,2026-04-18,ST015,EMP0044,Day,09:00,17:00,8,0,Cancelled,Y
SH028752,20260418,2026-04-18,ST015,EMP0012,Day,09:00,17:00,8,8,Completed,N
SH028753,20260418,2026-04-18,ST015,EMP0044,Late,14:30,22:30,8,8,Completed,N
SH028754,20260418,2026-04-18,ST016,EMP0032,Early,05:30,13:30,8,5.7,Partial,Y
SH028755,20260418,2026-04-18,ST016,EMP0052,Day,09:00,17:00,8,8,Completed,N
SH028756,20260418,2026-04-18,ST016,EMP0032,Late,14:30,22:30,8,8,Completed,N
SH028757,20260419,2026-04-19,ST001,EMP0057,Early,05:30,13:30,8,8,Completed,N
SH028758,20260419,2026-04-19,ST001,EMP0057,Day,09:00,17:00,8,8,Completed,N
SH028759,20260419,2026-04-19,ST001,EMP0047,Day,09:00,17:00,8,8,Completed,N
SH028760,20260419,2026-04-19,ST001,EMP0012,Late,14:30,22:30,8,3.9,Partial,Y
SH028761,20260419,2026-04-19,ST001,EMP0028,Late,14:30,22:30,8,8,Completed,N
SH028762,20260419,2026-04-19,ST001,EMP0035,Night,22:00,06:00,8,8,Completed,N
SH028763,20260419,2026-04-19,ST002,EMP0063,Early,05:30,13:30,8,8,Completed,N
SH028764,20260419,2026-04-19,ST002,EMP0036,Day,09:00,17:00,8,0,Cancelled,Y
SH028765,20260419,2026-04-19,ST002,EMP0064,Day,09:00,17:00,8,3.1,Partial,Y
SH028766,20260419,2026-04-19,ST002,EMP0039,Late,14:30,22:30,8,3.6,Partial,Y
SH028767,20260419,2026-04-19,ST002,EMP0010,Late,14:30,22:30,8,8,Completed,N
SH028768,20260419,2026-04-19,ST002,EMP0048,Night,22:00,06:00,8,8,Completed,N
SH028769,20260419,2026-04-19,ST003,EMP0051,Early,05:30,13:30,8,8,Completed,N
SH028770,20260419,2026-04-19,ST003,EMP0043,Day,09:00,17:00,8,8,Completed,N
