incident_id,date_key,station_id,incident_type_id,opened_at,first_response_at,resolved_at,status,severity,response_minutes,resolution_minutes,sla_response_breached_flag,sla_resolution_breached_flag,reported_channel,location_detail,operational_note,repeat_issue_flag
INC001707,20260401,ST007,IT004,2026-04-01 17:27:00,2026-04-01 17:28:00,,In Progress,Minor,1,,N,N,Mobile Radio,northbound platform,repeat complaint from morning peak,N
INC001708,20260401,ST007,IT008,2026-04-01 21:52:00,2026-04-01 22:02:00,2026-04-01 22:34:00,Resolved,Moderate,10,42,N,N,Station Desk,staffed gate line,reported by service controller,N
INC001709,20260402,ST008,IT009,2026-04-02 08:34:00,2026-04-02 08:38:00,2026-04-02 17:07:00,Resolved,Moderate,4,513,N,N,Station Desk,platform stairs,seen in previous two weeks,N
INC001710,20260402,ST001,IT005,2026-04-02 16:07:00,2026-04-02 16:26:00,2026-04-03 20:02:00,Resolved,Minor,19,1675,N,Y,Control Room,main concourse,passenger assistance team notified,Y
INC001711,20260402,ST001,IT005,2026-04-02 07:56:00,2026-04-02 08:02:00,2026-04-02 19:43:00,Resolved,Moderate,6,707,N,N,Control Room,customer help point,requires facilities follow-up,N
INC001712,20260402,ST014,IT010,2026-04-02 10:51:00,2026-04-02 11:17:00,2026-04-04 06:39:00,Resolved,Major,26,2628,N,Y,Control Room,ticket hall,seen in previous two weeks,N
INC001713,20260402,ST002,IT007,2026-04-02 21:18:00,2026-04-02 21:32:00,2026-04-03 03:14:00,Resolved,Moderate,14,356,N,Y,Supervisor Walkthrough,northbound platform,passenger assistance team notified,N
INC001714,20260403,ST010,IT009,2026-04-03 19:09:00,2026-04-03 19:31:00,2026-04-03 23:24:00,Resolved,Major,22,255,N,N,Station Desk,bus interchange,linked to crowd control plan,N
INC001715,20260403,ST004,IT003,2026-04-03 14:04:00,2026-04-03 15:07:00,2026-04-03 19:35:00,Resolved,Minor,63,331,Y,N,Station Desk,lift lobby,linked to crowd control plan,N
INC001716,20260403,ST010,IT010,2026-04-03 11:52:00,2026-04-03 13:07:00,2026-04-04 12:38:00,Resolved,Moderate,75,1486,Y,Y,Control Room,lift lobby,manual log entry from station desk,N
INC001717,20260404,ST003,IT003,2026-04-04 16:55:00,2026-04-04 17:06:00,2026-04-04 19:44:00,Resolved,Minor,11,169,Y,N,Station Desk,platform stairs,requires facilities follow-up,N
INC001718,20260404,ST010,IT009,2026-04-04 21:26:00,2026-04-04 22:08:00,2026-04-05 12:12:00,Resolved,Minor,42,886,Y,Y,Station Desk,main concourse,manual log entry from station desk,N
INC001719,20260404,ST004,IT001,2026-04-04 13:30:00,2026-04-04 13:39:00,2026-04-04 17:06:00,Resolved,Moderate,9,216,N,N,Mobile Radio,main concourse,passenger assistance team notified,N
INC001720,20260405,ST004,IT011,2026-04-05 05:20:00,2026-04-05 05:34:00,2026-04-05 14:56:00,Resolved,Moderate,14,576,N,Y,Control Room,main concourse,seen in previous two weeks,N
INC001721,20260405,ST008,IT001,2026-04-05 13:38:00,2026-04-05 13:47:00,2026-04-05 14:31:00,Resolved,Moderate,9,53,N,N,Station Desk,bus interchange,passenger assistance team notified,N
INC001722,20260405,ST013,IT001,2026-04-05 08:50:00,2026-04-05 09:02:00,2026-04-05 14:06:00,Resolved,Moderate,12,316,N,Y,Passenger Help Point,staffed gate line,repeat complaint from morning peak,N
INC001723,20260405,ST005,IT006,2026-04-05 08:00:00,2026-04-05 08:12:00,2026-04-05 22:52:00,Resolved,Major,12,892,N,N,Control Room,ticket hall,seen in previous two weeks,N
INC001724,20260405,ST002,IT002,2026-04-05 22:32:00,2026-04-05 23:51:00,2026-04-05 22:52:00,Resolved,Major,79,20,Y,N,Control Room,main concourse,seen in previous two weeks,N
INC001725,20260406,ST006,IT003,2026-04-06 21:09:00,2026-04-06 21:20:00,2026-04-07 16:44:00,Resolved,Moderate,11,1175,Y,Y,Control Room,lift lobby,passenger assistance team notified,Y
INC001726,20260406,ST004,IT009,2026-04-06 19:08:00,2026-04-06 20:01:00,,In Progress,Minor,53,,Y,N,Control Room,staffed gate line,repeat complaint from morning peak,N
INC001727,20260406,ST005,IT001,2026-04-06 10:33:00,2026-04-06 10:43:00,2026-04-06 15:28:00,Resolved,Minor,10,295,N,Y,Passenger Help Point,staffed gate line,temporary signage installed,N
INC001728,20260406,ST009,IT007,2026-04-06 08:53:00,2026-04-06 09:10:00,2026-04-06 16:58:00,Resolved,Minor,17,485,Y,Y,Passenger Help Point,platform stairs,reported by service controller,N
INC001729,20260406,ST001,IT011,2026-04-06 11:03:00,2026-04-06 11:30:00,,Open,Major,27,,Y,N,Control Room,bus interchange,requires facilities follow-up,Y
INC001730,20260407,ST003,IT011,2026-04-07 10:22:00,2026-04-07 11:13:00,2026-04-07 15:12:00,Resolved,Major,51,290,Y,N,Station Desk,ticket hall,seen in previous two weeks,N
INC001731,20260407,ST008,IT001,2026-04-07 20:42:00,2026-04-07 20:57:00,2026-04-07 23:57:00,Resolved,Moderate,15,195,Y,N,Supervisor Walkthrough,ticket hall,requires facilities follow-up,N
INC001732,20260407,ST006,IT007,2026-04-07 11:44:00,2026-04-07 12:16:00,2026-04-07 17:04:00,Resolved,Critical,32,320,Y,Y,Control Room,platform stairs,linked to crowd control plan,N
INC001733,20260407,ST015,IT001,2026-04-07 06:56:00,2026-04-07 07:08:00,2026-04-07 10:04:00,Resolved,Minor,12,188,N,N,Station Desk,bus interchange,linked to crowd control plan,N
INC001734,20260407,ST001,IT010,2026-04-07 14:52:00,2026-04-07 15:39:00,2026-04-08 17:39:00,Resolved,Major,47,1607,Y,Y,Station Desk,bus interchange,seen in previous two weeks,N
INC001735,20260407,ST015,IT009,2026-04-07 18:03:00,2026-04-07 18:25:00,2026-04-08 04:06:00,Resolved,Moderate,22,603,N,N,Passenger Help Point,northbound platform,requires facilities follow-up,N
INC001736,20260408,ST010,IT002,2026-04-08 20:13:00,2026-04-08 20:15:00,2026-04-09 21:52:00,Resolved,Critical,2,1539,N,Y,Mobile Radio,ticket hall,manual log entry from station desk,N
INC001737,20260408,ST009,IT010,2026-04-08 12:51:00,2026-04-08 12:59:00,2026-04-09 03:48:00,Resolved,Moderate,8,897,N,N,Mobile Radio,staffed gate line,linked to crowd control plan,N
INC001738,20260408,ST005,IT002,2026-04-08 21:54:00,2026-04-08 22:05:00,2026-04-09 00:25:00,Resolved,Critical,11,151,Y,Y,Passenger Help Point,bus interchange,linked to crowd control plan,N
INC001739,20260408,ST014,IT005,2026-04-08 22:08:00,2026-04-08 23:17:00,2026-04-09 09:22:00,Resolved,Moderate,69,674,Y,N,Control Room,bus interchange,seen in previous two weeks,N
INC001740,20260408,ST012,IT006,2026-04-08 08:47:00,2026-04-08 09:48:00,2026-04-09 03:43:00,Resolved,Moderate,61,1136,Y,Y,Control Room,bus interchange,repeat complaint from morning peak,N
INC001741,20260409,ST002,IT001,2026-04-09 08:37:00,2026-04-09 08:42:00,2026-04-09 09:47:00,Resolved,Major,5,70,N,N,Control Room,platform stairs,reported by service controller,Y
INC001742,20260409,ST004,IT006,2026-04-09 06:24:00,2026-04-09 07:54:00,2026-04-10 05:58:00,Resolved,Major,90,1414,Y,Y,Supervisor Walkthrough,bus interchange,manual log entry from station desk,N
INC001743,20260409,ST010,IT007,2026-04-09 18:27:00,2026-04-09 18:45:00,2026-04-09 21:24:00,Resolved,Minor,18,177,Y,N,Mobile Radio,main concourse,repeat complaint from morning peak,N
INC001744,20260409,ST007,IT010,2026-04-09 12:53:00,2026-04-09 14:12:00,2026-04-09 14:38:00,Resolved,Major,79,105,Y,N,Supervisor Walkthrough,staffed gate line,linked to crowd control plan,N
INC001745,20260410,ST010,IT011,2026-04-10 08:41:00,2026-04-10 09:02:00,2026-04-10 13:39:00,Resolved,Major,21,298,Y,N,Passenger Help Point,northbound platform,repeat complaint from morning peak,N
INC001746,20260410,ST006,IT005,2026-04-10 16:44:00,2026-04-10 18:04:00,,In Progress,Major,80,,Y,N,Passenger Help Point,main concourse,seen in previous two weeks,Y
INC001747,20260410,ST007,IT005,2026-04-10 19:35:00,2026-04-10 19:58:00,2026-04-12 01:23:00,Resolved,Moderate,23,1788,N,Y,Station Desk,platform stairs,linked to crowd control plan,N
INC001748,20260410,ST006,IT006,2026-04-10 14:53:00,2026-04-10 16:18:00,2026-04-11 00:28:00,Resolved,Moderate,85,575,Y,N,Mobile Radio,lift lobby,seen in previous two weeks,N
INC001749,20260410,ST004,IT006,2026-04-10 15:28:00,2026-04-10 15:49:00,2026-04-10 21:25:00,Resolved,Minor,21,357,Y,N,Passenger Help Point,lift lobby,manual log entry from station desk,N
INC001750,20260410,ST010,IT004,2026-04-10 11:02:00,2026-04-10 11:07:00,2026-04-10 16:59:00,Resolved,Critical,5,357,N,Y,Control Room,northbound platform,manual log entry from station desk,N
INC001751,20260410,ST013,IT001,2026-04-10 05:54:00,2026-04-10 05:55:00,2026-04-10 14:30:00,Resolved,Minor,1,516,N,Y,Station Desk,lift lobby,repeat complaint from morning peak,N
INC001752,20260410,ST002,IT007,2026-04-10 12:04:00,2026-04-10 13:24:00,2026-04-10 15:52:00,Resolved,Critical,80,228,Y,Y,Passenger Help Point,lift lobby,seen in previous two weeks,N
INC001753,20260411,ST009,IT012,2026-04-11 11:53:00,2026-04-11 12:22:00,2026-04-11 21:58:00,Resolved,Moderate,29,605,Y,Y,Control Room,platform stairs,reported by service controller,N
INC001754,20260412,ST007,IT008,2026-04-12 10:39:00,2026-04-12 10:46:00,,In Progress,Moderate,7,,N,N,Station Desk,main concourse,temporary signage installed,N
INC001755,20260412,ST006,IT007,2026-04-12 19:17:00,2026-04-12 19:40:00,2026-04-12 23:42:00,Resolved,Major,23,265,Y,Y,Control Room,ticket hall,manual log entry from station desk,N
INC001756,20260413,ST013,IT011,2026-04-13 12:30:00,2026-04-13 12:50:00,2026-04-13 22:11:00,Resolved,Moderate,20,581,N,Y,Mobile Radio,bus interchange,repeat complaint from morning peak,N
INC001757,20260413,ST002,IT009,2026-04-13 05:00:00,2026-04-13 05:19:00,,In Progress,Moderate,19,,N,N,Passenger Help Point,lift lobby,reported by service controller,N
INC001758,20260413,ST001,IT009,2026-04-13 06:11:00,2026-04-13 07:16:00,2026-04-13 17:17:00,Resolved,Moderate,65,666,Y,N,Passenger Help Point,main concourse,requires facilities follow-up,N
INC001759,20260414,ST002,IT006,2026-04-14 18:43:00,2026-04-14 18:54:00,2026-04-15 09:33:00,Resolved,Moderate,11,890,N,N,Control Room,customer help point,repeat complaint from morning peak,N
INC001760,20260414,ST007,IT009,2026-04-14 07:32:00,2026-04-14 07:59:00,2026-04-14 21:45:00,Resolved,Critical,27,853,Y,Y,Station Desk,platform stairs,manual log entry from station desk,N
INC001761,20260414,ST010,IT003,2026-04-14 05:33:00,2026-04-14 05:48:00,2026-04-14 08:24:00,Resolved,Minor,15,171,Y,N,Mobile Radio,northbound platform,requires facilities follow-up,N
INC001762,20260414,ST013,IT001,2026-04-14 11:34:00,2026-04-14 11:44:00,2026-04-14 13:27:00,Resolved,Moderate,10,113,N,N,Passenger Help Point,northbound platform,requires facilities follow-up,Y
INC001763,20260415,ST003,IT003,2026-04-15 05:05:00,2026-04-15 05:15:00,2026-04-15 13:40:00,Resolved,Major,10,515,N,Y,Mobile Radio,staffed gate line,passenger assistance team notified,N
INC001764,20260415,ST005,IT004,2026-04-15 05:16:00,2026-04-15 05:23:00,2026-04-15 07:11:00,Resolved,Critical,7,115,Y,N,Supervisor Walkthrough,bus interchange,reported by service controller,N
INC001765,20260415,ST001,IT005,2026-04-15 06:43:00,2026-04-15 08:07:00,,In Progress,Critical,84,,Y,N,Passenger Help Point,lift lobby,seen in previous two weeks,Y
INC001766,20260415,ST016,IT004,2026-04-15 23:40:00,2026-04-16 00:57:00,,Open,Critical,77,,Y,N,Supervisor Walkthrough,platform stairs,reported by service controller,N
INC001767,20260415,ST013,IT010,2026-04-15 22:28:00,2026-04-15 22:57:00,2026-04-17 00:44:00,Resolved,Minor,29,1576,N,Y,Mobile Radio,customer help point,passenger assistance team notified,N
INC001768,20260416,ST014,IT003,2026-04-16 05:17:00,2026-04-16 05:18:00,,In Progress,Moderate,1,,N,N,Passenger Help Point,customer help point,reported by service controller,N
INC001769,20260416,ST001,IT009,2026-04-16 09:20:00,2026-04-16 10:10:00,2026-04-16 13:32:00,Resolved,Critical,50,252,Y,N,Passenger Help Point,customer help point,manual log entry from station desk,N
INC001770,20260416,ST005,IT011,2026-04-16 19:25:00,2026-04-16 20:02:00,,In Progress,Moderate,37,,Y,N,Mobile Radio,ticket hall,linked to crowd control plan,N
INC001771,20260417,ST010,IT009,2026-04-17 10:55:00,2026-04-17 11:04:00,2026-04-18 13:42:00,Resolved,Moderate,9,1607,N,Y,Supervisor Walkthrough,customer help point,temporary signage installed,N
INC001772,20260417,ST012,IT005,2026-04-17 13:51:00,2026-04-17 14:39:00,2026-04-20 00:12:00,Resolved,Minor,48,3501,Y,Y,Supervisor Walkthrough,platform stairs,seen in previous two weeks,N
INC001773,20260417,ST001,IT002,2026-04-17 15:44:00,2026-04-17 16:31:00,2026-04-17 16:58:00,Resolved,Critical,47,74,Y,N,Passenger Help Point,bus interchange,passenger assistance team notified,Y
INC001774,20260418,ST010,IT006,2026-04-18 19:57:00,2026-04-18 20:12:00,2026-04-18 22:58:00,Resolved,Major,15,181,N,N,Supervisor Walkthrough,northbound platform,linked to crowd control plan,N
INC001775,20260419,ST003,IT006,2026-04-19 20:59:00,2026-04-19 21:15:00,2026-04-20 16:21:00,Resolved,Major,16,1162,N,Y,Mobile Radio,bus interchange,seen in previous two weeks,N
INC001776,20260419,ST013,IT009,2026-04-19 09:18:00,2026-04-19 09:28:00,,In Progress,Minor,10,,N,N,Control Room,northbound platform,repeat complaint from morning peak,Y
INC001777,20260420,ST002,IT007,2026-04-20 17:21:00,2026-04-20 17:25:00,2026-04-20 20:51:00,Resolved,Moderate,4,210,N,Y,Mobile Radio,ticket hall,temporary signage installed,N
INC001778,20260420,ST005,IT007,2026-04-20 19:45:00,2026-04-20 20:23:00,2026-04-20 23:30:00,Resolved,Major,38,225,Y,Y,Supervisor Walkthrough,staffed gate line,reported by service controller,N
INC001779,20260420,ST004,IT011,2026-04-20 07:38:00,2026-04-20 08:02:00,2026-04-20 15:38:00,Resolved,Moderate,24,480,Y,N,Control Room,northbound platform,passenger assistance team notified,N
INC001780,20260420,ST016,IT007,2026-04-20 15:40:00,2026-04-20 15:56:00,2026-04-21 18:13:00,Resolved,Moderate,16,1593,Y,Y,Station Desk,lift lobby,manual log entry from station desk,N
INC001781,20260420,ST008,IT002,2026-04-20 06:32:00,2026-04-20 06:42:00,2026-04-20 08:36:00,Resolved,Major,10,124,Y,Y,Station Desk,northbound platform,seen in previous two weeks,N
INC001782,20260420,ST015,IT010,2026-04-20 08:22:00,2026-04-20 09:11:00,2026-04-21 01:16:00,Resolved,Moderate,49,1014,Y,N,Supervisor Walkthrough,ticket hall,manual log entry from station desk,N
INC001783,20260421,ST002,IT008,2026-04-21 11:55:00,2026-04-21 12:51:00,,In Progress,Moderate,56,,Y,N,Supervisor Walkthrough,northbound platform,repeat complaint from morning peak,N
INC001784,20260422,ST009,IT006,2026-04-22 19:31:00,2026-04-22 19:34:00,2026-04-23 20:53:00,Resolved,Moderate,3,1522,N,Y,Supervisor Walkthrough,customer help point,linked to crowd control plan,N
INC001785,20260422,ST007,IT011,2026-04-22 16:00:00,2026-04-22 16:14:00,2026-04-22 20:18:00,Resolved,Moderate,14,258,N,N,Supervisor Walkthrough,ticket hall,requires facilities follow-up,N
INC001786,20260422,ST013,IT009,2026-04-22 15:29:00,2026-04-22 16:07:00,,Escalated,Major,38,,Y,N,Passenger Help Point,lift lobby,temporary signage installed,N
INC001787,20260422,ST006,IT001,2026-04-22 12:51:00,2026-04-22 13:04:00,2026-04-22 21:52:00,Resolved,Major,13,541,Y,Y,Control Room,staffed gate line,repeat complaint from morning peak,N
INC001788,20260423,ST001,IT001,2026-04-23 15:45:00,2026-04-23 15:52:00,2026-04-23 16:59:00,Resolved,Moderate,7,74,N,N,Passenger Help Point,platform stairs,reported by service controller,N
INC001789,20260423,ST010,IT003,2026-04-23 09:42:00,2026-04-23 10:44:00,,In Progress,Moderate,62,,Y,N,Station Desk,lift lobby,passenger assistance team notified,Y
INC001790,20260423,ST011,IT003,2026-04-23 08:49:00,2026-04-23 09:12:00,,In Progress,Moderate,23,,Y,N,Control Room,bus interchange,passenger assistance team notified,N
INC001791,20260424,ST009,IT003,2026-04-24 06:32:00,2026-04-24 06:46:00,2026-04-24 11:45:00,Resolved,Major,14,313,Y,N,Station Desk,main concourse,reported by service controller,N
INC001792,20260424,ST002,IT010,2026-04-24 10:08:00,2026-04-24 10:41:00,,Open,Critical,33,,N,N,Station Desk,main concourse,manual log entry from station desk,N
INC001793,20260424,ST001,IT006,2026-04-24 06:53:00,2026-04-24 07:15:00,2026-04-25 08:07:00,Resolved,Major,22,1514,Y,Y,Passenger Help Point,ticket hall,reported by service controller,N
INC001794,20260425,ST002,IT009,2026-04-25 05:33:00,2026-04-25 06:02:00,,Open,Major,29,,Y,N,Passenger Help Point,platform stairs,temporary signage installed,N
INC001795,20260425,ST010,IT001,2026-04-25 10:39:00,2026-04-25 10:56:00,2026-04-25 15:01:00,Resolved,Moderate,17,262,Y,Y,Mobile Radio,lift lobby,requires facilities follow-up,N
INC001796,20260425,ST010,IT002,2026-04-25 16:50:00,2026-04-25 18:05:00,,In Progress,Critical,75,,Y,N,Passenger Help Point,lift lobby,linked to crowd control plan,Y
INC001797,20260426,ST009,IT001,2026-04-26 15:19:00,2026-04-26 16:36:00,2026-04-26 18:07:00,Resolved,Moderate,77,168,Y,N,Mobile Radio,main concourse,manual log entry from station desk,N
INC001798,20260426,ST013,IT003,2026-04-26 20:24:00,2026-04-26 20:25:00,2026-04-27 07:49:00,Resolved,Major,1,685,N,Y,Control Room,staffed gate line,manual log entry from station desk,Y
INC001799,20260426,ST010,IT011,2026-04-26 19:22:00,2026-04-26 19:51:00,2026-04-26 19:42:00,Resolved,Minor,29,20,Y,N,Control Room,customer help point,requires facilities follow-up,N
INC001800,20260426,ST003,IT008,2026-04-26 21:24:00,2026-04-26 21:34:00,2026-04-27 20:42:00,Resolved,Major,10,1398,N,Y,Station Desk,northbound platform,repeat complaint from morning peak,Y
INC001801,20260427,ST015,IT003,2026-04-27 09:55:00,2026-04-27 10:41:00,2026-04-27 10:15:00,Resolved,Moderate,46,20,Y,N,Passenger Help Point,northbound platform,manual log entry from station desk,N
INC001802,20260428,ST001,IT009,2026-04-28 08:57:00,2026-04-28 09:11:00,,Open,Minor,14,,N,N,Mobile Radio,staffed gate line,reported by service controller,N
INC001803,20260428,ST001,IT005,2026-04-28 13:00:00,2026-04-28 13:16:00,,Open,Major,16,,N,N,Control Room,customer help point,linked to crowd control plan,N
INC001804,20260428,ST007,IT005,2026-04-28 11:00:00,2026-04-28 12:09:00,,In Progress,Moderate,69,,Y,N,Station Desk,platform stairs,reported by service controller,N
INC001805,20260429,ST014,IT011,2026-04-29 10:18:00,2026-04-29 10:23:00,2026-04-29 22:38:00,Resolved,Moderate,5,740,N,Y,Station Desk,lift lobby,seen in previous two weeks,N
INC001806,20260429,ST011,IT003,2026-04-29 20:58:00,2026-04-29 21:01:00,,In Progress,Moderate,3,,N,N,Control Room,northbound platform,seen in previous two weeks,N
INC001807,20260429,ST007,IT010,2026-04-29 18:33:00,2026-04-29 19:01:00,2026-04-30 20:45:00,Resolved,Major,28,1572,N,Y,Supervisor Walkthrough,bus interchange,linked to crowd control plan,Y
INC001808,20260429,ST001,IT006,2026-04-29 23:58:00,2026-04-30 00:20:00,2026-04-30 14:34:00,Resolved,Minor,22,876,Y,N,Control Room,northbound platform,seen in previous two weeks,N
INC001809,20260429,ST004,IT001,2026-04-29 21:45:00,2026-04-29 21:56:00,,Open,Major,11,,N,N,Control Room,platform stairs,passenger assistance team notified,N
INC001810,20260429,ST004,IT006,2026-04-29 06:06:00,2026-04-29 06:11:00,2026-04-29 23:25:00,Resolved,Moderate,5,1039,N,N,Passenger Help Point,northbound platform,reported by service controller,N
INC001811,20260429,ST010,IT009,2026-04-29 06:38:00,2026-04-29 06:57:00,,Open,Critical,19,,N,N,Passenger Help Point,ticket hall,passenger assistance team notified,N
INC001812,20260429,ST008,IT012,2026-04-29 19:10:00,2026-04-29 19:23:00,,Open,Critical,13,,N,N,Mobile Radio,bus interchange,passenger assistance team notified,Y
INC001813,20260430,ST001,IT006,2026-04-30 13:13:00,2026-04-30 13:26:00,2026-04-30 15:23:00,Resolved,Minor,13,130,N,N,Control Room,ticket hall,reported by service controller,N
INC001814,20260430,ST010,IT005,2026-04-30 13:53:00,2026-04-30 14:10:00,,In Progress,Minor,17,,N,N,Passenger Help Point,northbound platform,passenger assistance team notified,N
INC001815,20260430,ST011,IT009,2026-04-30 18:32:00,2026-04-30 19:06:00,2026-05-01 05:42:00,Resolved,Minor,34,670,Y,N,Mobile Radio,northbound platform,temporary signage installed,N
